1320,2009-08-28 00:00:00.000,2009-08-29 00:00:00.000,NULL,,,2
0669,2009-08-14 00:00:00.000,2009-11-21 00:00:00.000,NULL,,,2
1503,2009-08-12 00:00:00.000,2010-02-01 00:00:00.000,NULL,,,2
1471,2009-08-24 00:00:00.000,2009-08-29 00:00:00.000,NULL,,,2
0293,2009-08-18 00:00:00.000,2010-02-14 00:00:00.000,NULL,,,2
0741,2009-08-19 00:00:00.000,2009-09-14 00:00:00.000,NULL,,,2
7095,2009-08-21 00:00:00.000,2009-09-11 00:00:00.000,NULL,,,2
1105,2009-08-21 00:00:00.000,2009-08-26 00:00:00.000,NULL,,,2
7090,2009-08-18 00:00:00.000,2009-09-08 00:00:00.000,NULL,,,2
0734,2009-08-21 00:00:00.000,2010-06-20 00:00:00.000,NULL,,,2
1232,2009-08-21 00:00:00.000,2009-08-26 00:00:00.000,NULL,,,2
0925,2009-08-22 00:00:00.000,2009-08-30 00:00:00.000,NULL,,,2
0223,2009-08-22 00:00:00.000,2009-10-08 00:00:00.000,NULL,,,2
1048,2009-08-16 00:00:00.000,2009-09-01 00:00:00.000,NULL,,,2
1206,2009-08-13 00:00:00.000,2009-11-11 00:00:00.000,NULL,,,2
1414,2009-08-23 00:00:00.000,2009-08-24 00:00:00.000,NULL,,,2
7118,2009-08-01 00:00:00.000,2009-08-03 00:00:00.000,NULL,,,2
0204,2009-08-10 00:00:00.000,2009-08-28 00:00:00.000,NULL,,,2
1460,2009-08-27 00:00:00.000,2009-11-12 00:00:00.000,NULL,,,2
0214,2009-09-01 00:00:00.000,2009-09-22 00:00:00.000,NULL,,,2
0843,2009-09-01 00:00:00.000,2009-09-04 00:00:00.000,NULL,,,2
0876,2009-09-01 00:00:00.000,2009-09-22 00:00:00.000,NULL,,,2
0658,2009-08-11 00:00:00.000,2009-08-15 00:00:00.000,NULL,,,2
1394,2009-08-17 00:00:00.000,2010-02-13 00:00:00.000,NULL,,,2
1098,2009-09-01 00:00:00.000,2009-09-15 00:00:00.000,NULL,,,2
7076,2009-09-01 00:00:00.000,2009-09-11 00:00:00.000,NULL,,,2
1067,2009-09-02 00:00:00.000,2009-09-05 00:00:00.000,NULL,,,2
0054,2009-08-17 00:00:00.000,2009-08-27 00:00:00.000,NULL,,,2
1356,2009-08-27 00:00:00.000,2009-08-27 00:00:00.000,NULL,,,2
1122,2009-08-28 00:00:00.000,2009-08-28 00:00:00.000,NULL,,,2
1444,2009-08-28 00:00:00.000,2009-08-28 00:00:00.000,NULL,,,2
0789,2009-09-01 00:00:00.000,2009-09-22 00:00:00.000,NULL,,,2
1232,2009-09-07 00:00:00.000,2009-09-12 00:00:00.000,NULL,,,2
0567,2009-09-01 00:00:00.000,2009-09-01 00:00:00.000,NULL,,,2
1473,2009-10-01 00:00:00.000,2009-10-11 00:00:00.000,NULL,,,2
7117,2009-09-10 00:00:00.000,2009-10-01 00:00:00.000,NULL,,,2
1031,2009-09-22 00:00:00.000,2009-11-25 00:00:00.000,NULL,,,2
1105,2009-09-01 00:00:00.000,2009-09-18 00:00:00.000,NULL,,,2
7096,2009-09-18 00:00:00.000,2009-09-19 00:00:00.000,NULL,,,2
1576,2009-10-07 00:00:00.000,2009-11-05 00:00:00.000,NULL,,,2
7044,2009-09-18 00:00:00.000,2009-09-19 00:00:00.000,NULL,,,2
7090,2009-09-19 00:00:00.000,2009-09-20 00:00:00.000,NULL,,,2
7044,2009-09-24 00:00:00.000,2009-09-26 00:00:00.000,NULL,,,2
9008,2009-10-07 00:00:00.000,2009-10-28 00:00:00.000,NULL,,,2
1306,2009-10-05 00:00:00.000,2010-01-07 00:00:00.000,NULL,,,2
1497,2009-10-01 00:00:00.000,2010-01-01 00:00:00.000,NULL,,,2
1227,2009-09-24 00:00:00.000,2009-11-07 00:00:00.000,NULL,,,2
1339,2009-09-25 00:00:00.000,2009-11-07 00:00:00.000,NULL,,,2
0569,2009-09-25 00:00:00.000,2009-11-13 00:00:00.000,NULL,,,2
1408,2009-09-25 00:00:00.000,2009-11-13 00:00:00.000,NULL,,,2
1483,2009-09-25 00:00:00.000,2009-11-10 00:00:00.000,NULL,,,2
1531,2009-09-25 00:00:00.000,2009-11-05 00:00:00.000,NULL,,,2
1110,2009-09-25 00:00:00.000,2009-11-01 00:00:00.000,NULL,,,2
0008,2009-10-01 00:00:00.000,2010-01-09 00:00:00.000,NULL,,,2
1045,2009-09-25 00:00:00.000,2009-11-13 00:00:00.000,NULL,,,2
1472,2009-09-25 00:00:00.000,2009-11-06 00:00:00.000,NULL,,,2
1420,2009-09-25 00:00:00.000,2009-11-06 00:00:00.000,NULL,,,2
1030,2009-09-25 00:00:00.000,2009-11-11 00:00:00.000,NULL,,,2
1076,2009-09-25 00:00:00.000,2009-12-01 00:00:00.000,NULL,,,2
1246,2009-09-25 00:00:00.000,2009-11-14 00:00:00.000,NULL,,,2
0922,2009-09-25 00:00:00.000,2010-07-01 00:00:00.000,NULL,,,2
1519,2009-09-25 00:00:00.000,2009-11-05 00:00:00.000,NULL,,,2
1501,2009-09-28 00:00:00.000,2009-10-01 00:00:00.000,NULL,,,2
9004,2009-10-01 00:00:00.000,2010-03-01 00:00:00.000,NULL,,,2
0567,2009-09-11 00:00:00.000,2009-09-14 00:00:00.000,NULL,,,2
0054,2009-10-01 00:00:00.000,2009-10-16 00:00:00.000,NULL,,,2
0741,2009-10-01 00:00:00.000,2009-12-01 00:00:00.000,NULL,,,2
1529,2009-10-01 00:00:00.000,2009-11-07 00:00:00.000,NULL,,,2
7110,2009-09-28 00:00:00.000,2009-10-12 00:00:00.000,NULL,,,2
0723,2009-10-08 00:00:00.000,2009-12-02 00:00:00.000,NULL,,,2
0204,2009-10-07 00:00:00.000,2009-10-14 00:00:00.000,NULL,,,2
0892,2009-10-09 00:00:00.000,2009-11-11 00:00:00.000,NULL,,,2
1540,2009-10-07 00:00:00.000,2009-10-14 00:00:00.000,NULL,,,2
7118,2009-10-01 00:00:00.000,2009-10-12 00:00:00.000,NULL,,,2
0658,2009-10-01 00:00:00.000,2009-10-11 00:00:00.000,NULL,,,2
7044,2009-10-01 00:00:00.000,2009-10-14 00:00:00.000,NULL,,,2
1171,2009-10-13 00:00:00.000,2009-10-13 00:00:00.000,NULL,,,2
7050,2009-10-16 00:00:00.000,2009-11-01 00:00:00.000,NULL,,,2
1523,2009-10-09 00:00:00.000,2009-11-08 00:00:00.000,NULL,,,2
1171,2009-10-14 00:00:00.000,2009-10-17 00:00:00.000,NULL,,,2
1200,2009-10-01 00:00:00.000,2009-10-14 00:00:00.000,NULL,,,2
1371,2009-10-15 00:00:00.000,2009-11-09 00:00:00.000,NULL,,,2
1073,2009-10-15 00:00:00.000,2009-12-01 00:00:00.000,NULL,,,2
1192,2009-10-15 00:00:00.000,2009-11-01 00:00:00.000,NULL,,,2
